datasetID	verbatimIdentification	taxonID	concept	root_class	qualifier	plankton	status	method	donor	identifiedBy	dateIdentified	identificationReferences	confidence	remarks
medplanktonset	Guinardia_striata_Dactyliosolen_phuketensis	pzt:001009	rhizosoleniaceae	living	full_body	true	accepted							
medplanktonset	Gyrodinium_spirale_Gyrodinium_fusiforme	pzt:001168	gyrodinium	living	full_body	true	accepted							
medplanktonset	Haslea_silbo	pzt:000996	haslea silbo	living	full_body	true	accepted							
medplanktonset	Helicotheca_tamesis	pzt:000978	helicotheca tamesis	living	full_body	true	accepted							
medplanktonset	Hemiaulus_hauckii_Hemiaulus_sinensis	pzt:000964	hemiaulus	living	full_body	true	accepted							
medplanktonset	Heterocapsa_niei-like	pzt:001190	heterocapsa	living	like	true	accepted							
medplanktonset	Kapelodinium_vestifici	pzt:001228	kapelodinium vestifici	living	full_body	true	accepted							
medplanktonset	Karenia_papilionacea	pzt:001171	karenia papilionacea	living	full_body	true	accepted							
medplanktonset	Karenia_spp	pzt:001170	karenia	living	full_body	true	accepted							
medplanktonset	Lauderia_annulata	pzt:001037	lauderia annulata	living	full_body	true	accepted							
medplanktonset	Leptocylindrus_spp	pzt:000967	leptocylindrus	living	full_body	true	accepted							
medplanktonset	Licmophora_spp	pzt:000973	licmophora	living	full_body	true	accepted							
medplanktonset	Lioloma_pacificum	pzt:001032	lioloma pacificum	living	full_body	true	accepted							
medplanktonset	Lithodesmium_variabile	pzt:000980	lithodesmium variabile	living	full_body	true	accepted							
medplanktonset	Meringosphaera_mediterranea	pzt:001263	meringosphaera mediterranea	living	full_body	true	accepted							
medplanktonset	Mesodinium_spp	pzt:000714	mesodinium	living	full_body	true	accepted							
medplanktonset	Naked_dinoflagellates	pzt:001062	dinophyceae	living	full_body	true	accepted							
medplanktonset	Neobrightwellia_alternans	pzt:000902	neobrightwellia alternans	living	full_body	true	accepted							
medplanktonset	Octactis_octonaria	pzt:001246	octactis octonaria	living	full_body	true	accepted							
medplanktonset	Oltmannsiellopsis_viridis	pzt:001321	oltmannsiellopsis viridis	living	full_body	true	accepted							
medplanktonset	Ophiaster_spp	pzt:000871	ophiaster	living	full_body	true	accepted							
medplanktonset	Ornithocercus_spp._Histioneis_spp	pzt:001074	dinophysaceae	living	full_body	true	accepted							
medplanktonset	Oxytoxum_cf._caudatum	pzt:001199	oxytoxum caudatum	living	full_body	true	accepted							
medplanktonset	Oxytoxum_cf._scolopax	pzt:001200	oxytoxum scolopax	living	full_body	true	accepted							
medplanktonset	Oxytoxum_cf._variabile	pzt:001201	oxytoxum variabile	living	full_body	true	accepted							
medplanktonset	Oxytoxum_spp	pzt:001198	oxytoxum	living	full_body	true	accepted							
medplanktonset	Pennate_diatoms	pzt:001004	pennales	living	full_body	true	accepted							
medplanktonset	Phaeocystis_jahnii	pzt:000853	phaeocystis jahnii	living	full_body	true	accepted							
medplanktonset	Phalacroma_oxytoxoides	pzt:001089	phalacroma oxytoxoides	living	full_body	true	accepted							
medplanktonset	Phalacroma_spp	pzt:001088	phalacroma	living	full_body	true	accepted							
medplanktonset	Plagiotropis_spp	pzt:000998	plagiotropis	living	full_body	true	accepted							
medplanktonset	Pleurosigma spp._Gyrosigma_spp	pzt:000999	pleurosigmataceae	living	full_body	true	accepted							
medplanktonset	Podolampas_palmipes	pzt:001209	podolampas palmipes	living	full_body	true	accepted							
medplanktonset	Polykrikos_kofoidii	pzt:001174	polykrikos kofoidii	living	full_body	true	accepted							
medplanktonset	Proboscia_spp._Rhizosolenia_spp	pzt:001009	rhizosoleniaceae	living	full_body	true	accepted							
medplanktonset	Prorocentrum_cf._gracile	pzt:001218	prorocentrum gracile	living	full_body	true	accepted							
medplanktonset	Prorocentrum_redfieldii	pzt:001219	prorocentrum redfieldii	living	full_body	true	accepted							
medplanktonset	Protoceratium_reticulatum	pzt:001148	protoceratium reticulatum	living	full_body	true	accepted							
medplanktonset	Protoperidinium_cf._divergens	pzt:001213	protoperidinium divergens	living	full_body	true	accepted							
medplanktonset	Protoperidinium_diabolus	pzt:001212	protoperidinium diabolus	living	full_body	true	accepted							
medplanktonset	Pseliodinium_fusus	pzt:001188	pseliodinium fusus	living	full_body	true	accepted							
medplanktonset	Pseudo-nitzschia_spp._2_cells	pzt:000892	pseudo-nitzschia	living	full_body	true	accepted							
medplanktonset	Pseudo-nitzschia_spp._3_cells	pzt:000892	pseudo-nitzschia	living	full_body	true	accepted							
medplanktonset	Pseudo-nitzschia_spp._4_cells	pzt:000892	pseudo-nitzschia	living	full_body	true	accepted							
medplanktonset	Pseudo-nitzschia_spp._5_cells	pzt:000892	pseudo-nitzschia	living	full_body	true	accepted							
medplanktonset	Pseudo-nitzschia_spp._6_cells	pzt:000892	pseudo-nitzschia	living	full_body	true	accepted							
medplanktonset	Pseudo-nitzschia_spp._7_cells	pzt:000892	pseudo-nitzschia	living	full_body	true	accepted							
medplanktonset	Pseudo-nitzschia_spp._single_cell	pzt:000892	pseudo-nitzschia	living	full_body	true	accepted							
medplanktonset	Pseudosolenia_calcar-avis	pzt:001020	pseudosolenia calcar-avis	living	full_body	true	accepted							
medplanktonset	Pterosperma_spp	pzt:001306	pterosperma	living	full_body	true	accepted							
medplanktonset	Pyramimonas_spp	pzt:001311	pyramimonas	living	full_body	true	accepted							
medplanktonset	Pyrocystis_cf._lunula	pzt:001154	pyrocystis lunula	living	full_body	true	accepted							
medplanktonset	Pyrophacus_horologium	pzt:001158	pyrophacus horologium	living	full_body	true	accepted							
medplanktonset	Radiolaria	pzt:001264	radiozoa	living	full_body	true	accepted							
medplanktonset	Rhabdosphaera_clavigera	pzt:000867	rhabdosphaera clavigera	living	full_body	true	accepted							
medplanktonset	Scrippsiella_acuminata_like	pzt:001224	scrippsiella	living	like	true	accepted							
medplanktonset	Scyphosphaera_apsteinii	pzt:000877	scyphosphaera apsteinii	living	full_body	true	accepted							
medplanktonset	Skeletonema_menzelii	pzt:001041	skeletonema menzelii	living	full_body	true	accepted							
medplanktonset	Skeletonema_pseudocostatum_Skeletonema_tropicum	pzt:001039	skeletonema	living	full_body	true	accepted							
medplanktonset	Sourniaea_diacantha	pzt:001145	sourniaea diacantha	living	full_body	true	accepted							
medplanktonset	Syracosphaera_pulchra	pzt:000873	syracosphaera pulchra	living	full_body	true	accepted							
medplanktonset	Tenuicylindrus_belgicus	pzt:000970	tenuicylindrus belgicus	living	full_body	true	accepted							
medplanktonset	Thalassionema_spp	pzt:001033	thalassionema	living	full_body	true	accepted							
medplanktonset	Thalassiosira_gravida	pzt:001049	thalassiosira gravida	living	full_body	true	accepted							
medplanktonset	Thalassiosira_spp	pzt:001048	thalassiosira	living	full_body	true	accepted							
medplanktonset	Tiarina_spp	pzt:000806	tiarina	living	full_body	true	accepted							
medplanktonset	Tintinnids	pzt:000739	choreotrichida	living	full_body	true	accepted							
medplanktonset	Torodinium_spp	pzt:001166	torodinium	living	full_body	true	accepted							
medplanktonset	Trachymedusae	pzt:000396	trachymedusae	living	full_body	true	accepted							
medplanktonset	Trieres_mobiliensis	pzt:001060	trieres mobiliensis	living	full_body	true	accepted							
medplanktonset	Tripos_arietinus	pzt:001097	tripos arietinus	living	full_body	true	accepted							
medplanktonset	Tripos_azoricus	pzt:001098	tripos azoricus	living	full_body	true	accepted							
medplanktonset	Tripos_cf._minutus	pzt:001118	tripos minutus	living	full_body	true	accepted							
medplanktonset	Tripos_concilians	pzt:001102	tripos concilians	living	full_body	true	accepted							
medplanktonset	Tripos_contortus	pzt:001103	tripos contortus	living	full_body	true	accepted							
medplanktonset	Tripos_declinatus	pzt:001104	tripos declinatus	living	full_body	true	accepted							
