datasetID	verbatimIdentification	taxonID	concept	root_class	qualifier	plankton	status	method	donor	identifiedBy	dateIdentified	identificationReferences	confidence	remarks
tara_pacific_hsn	Abylopsis tetragona	pzt:000384	abylopsis tetragona	living	full_body	true	accepted							
tara_pacific_hsn	Acantharia	pzt:001265	acantharia	living	full_body	true	accepted							
tara_pacific_hsn	Acartiidae	pzt:000154	acartiidae	living	full_body	true	accepted							
tara_pacific_hsn	Actinopterygii	pzt:000312	chordata	living	full_body	true	accepted							
tara_pacific_hsn	Amphipoda	pzt:000263	amphipoda	living	full_body	true	accepted							
tara_pacific_hsn	Annelida	pzt:000045	annelida	living	full_body	true	accepted							
tara_pacific_hsn	Appendicularia<Tunicata	pzt:000313	appendicularia	living	full_body	true	accepted							
tara_pacific_hsn	Atlanta	pzt:000446	atlantidae	living	full_body	true	accepted							
tara_pacific_hsn	Bivalvia<Mollusca	pzt:000439	bivalvia	living	full_body	true	accepted							
tara_pacific_hsn	Brachyura	pzt:000283	brachyura	living	full_body	true	accepted							
tara_pacific_hsn	Bryozoa	pzt:000303	bryozoa	living	full_body	true	accepted							
tara_pacific_hsn	Calanidae	pzt:000157	calanidae	living	full_body	true	accepted							
tara_pacific_hsn	Calanoida	pzt:000153	calanoida	living	full_body	true	accepted							
tara_pacific_hsn	Calocalanus pavo	pzt:000193	calocalanus pavo	living	full_body	true	accepted							
tara_pacific_hsn	Candaciidae	pzt:000158	candaciidae	living	full_body	true	accepted							
tara_pacific_hsn	Caprellidae	pzt:000264	caprellidae	living	full_body	true	accepted							
tara_pacific_hsn	Cavolinia inflexa	pzt:000453	cavolinia inflexa	living	full_body	true	accepted							
tara_pacific_hsn	Cavoliniidae	pzt:000451	cavoliniidae	living	full_body	true	accepted							
tara_pacific_hsn	Centropagidae	pzt:000159	centropagidae	living	full_body	true	accepted							
tara_pacific_hsn	Cephalopoda	pzt:000443	cephalopoda	living	full_body	true	accepted							
tara_pacific_hsn	Chaetognatha<Animalia	pzt:000304	chaetognatha	living	full_body	true	accepted							
tara_pacific_hsn	Cirripedia	pzt:000302	cirripedia	living	full_body	true	accepted							
tara_pacific_hsn	Collodaria	pzt:001270	nassellaria	living	full_body	true	accepted							
tara_pacific_hsn	Copilia	pzt:000231	copilia	living	full_body	true	accepted							
tara_pacific_hsn	Corycaeidae	pzt:000203	corycaeidae	living	full_body	true	accepted							
tara_pacific_hsn	Creseidae	pzt:000459	clio pyramidata	living	full_body	true	accepted							
tara_pacific_hsn	Creseis acicula	pzt:000462	creseis acicula	living	full_body	true	accepted							
tara_pacific_hsn	Creseis virgula	pzt:000463	creseis virgula	living	full_body	true	accepted							
tara_pacific_hsn	Crustacea	pzt:000062	arthropoda	living	full_body	true	accepted							
