datasetID	verbatimIdentification	taxonID	concept	root_class	qualifier	plankton	status	method	donor	identifiedBy	dateIdentified	identificationReferences	confidence	remarks
zoocamnet	Temoridae	pzt:000198	temoridae	living	full_body	true	accepted							
zoocamnet	Thalassionema	pzt:001033	thalassionema	living	full_body	true	accepted							
zoocamnet	Thaliacea	pzt:000339	thaliacea	living	full_body	true	accepted							
zoocamnet	Trichodesmium	pzt:000671	trichodesmium	living	full_body	true	accepted							
zoocamnet	artefact	pzt:000002	artefact	artefact	unqualified	false	accepted							
zoocamnet	bract_Diphyidae	pzt:000387	diphyidae	living	full_body	true	accepted							
zoocamnet	bubble	pzt:000005	bubble	artefact	unqualified	false	accepted							
zoocamnet	chainlarge	pzt:000950	diatoma	living	full_body	true	accepted							
zoocamnet	comb_Ctenophora	pzt:000949	ctenophora	living	full_body	true	accepted							
zoocamnet	cyphonaute	pzt:000303	bryozoa	living	full_body	true	accepted							
zoocamnet	detritus	pzt:000008	detritus	detritus	unqualified	false	accepted							
zoocamnet	egg_Actinopterygii	pzt:000312	chordata	living	egg	true	accepted							
zoocamnet	egg_Engraudilae	pzt:000334	clupeiformes	living	egg	true	accepted							
zoocamnet	egg_Mollusca	pzt:000438	mollusca	living	egg	true	accepted							
zoocamnet	egg_Sardina	pzt:000334	clupeiformes	living	egg	false	accepted							
zoocamnet	egg_other	pzt:000010	egg	living	egg	false	accepted							
zoocamnet	empty_Copepoda	pzt:000152	copepoda	living	full_body	true	accepted							
zoocamnet	empty_Harpacticoida	pzt:000232	harpacticoida	living	full_body	true	accepted							
zoocamnet	eudoxie_Diphyidae	pzt:000387	diphyidae	living	full_body	true	accepted							
zoocamnet	feces	pzt:000013	feces	detritus	unqualified	false	accepted							
zoocamnet	fiber_detritus	pzt:000014	fiber	detritus	unqualified	false	accepted							
zoocamnet	fiber_plastic	pzt:000028	plastic fiber	inert	unqualified	false	accepted							
zoocamnet	gelatinous	pzt:000024	other	artefact	unqualified	false	accepted							
zoocamnet	gonophore_Diphyidae	pzt:000387	diphyidae	living	full_body	true	accepted							
zoocamnet	larvae_Annelida	pzt:000045	annelida	living	larvae	true	accepted							
zoocamnet	larvae_Crustacea	pzt:000062	arthropoda	living	larvae	true	accepted							
zoocamnet	larvae_Echinodermata	pzt:000428	echinodermata	living	larvae	true	accepted							
zoocamnet	light_detritus	pzt:000008	detritus	detritus	unqualified	false	accepted							
zoocamnet	medium_detritus	pzt:000008	detritus	detritus	unqualified	false	accepted							
zoocamnet	megalopa	pzt:000273	decapoda	living	full_body	true	accepted							
zoocamnet	multiple_Copepoda	pzt:000152	copepoda	living	mix	true	accepted							
zoocamnet	nauplii_Crustacea	pzt:000062	arthropoda	living	full_body	true	accepted							
zoocamnet	nectophore_Diphyidae	pzt:000387	diphyidae	living	full_body	true	accepted							
zoocamnet	other_Crustacea	pzt:000062	arthropoda	living	full_body	true	accepted							
zoocamnet	other_Siphonophorae	pzt:000381	siphonophorae	living	full_body	true	accepted							
zoocamnet	other_living	pzt:000024	other	living	full_body	false	accepted							
zoocamnet	other_plastic	pzt:000025	other plastic	inert	unqualified	false	accepted							
zoocamnet	part_Crustacea	pzt:000062	arthropoda	detritus	part	false	accepted							
zoocamnet	pluteus_Echinodermata	pzt:000428	echinodermata	living	full_body	true	accepted							
zoocamnet	shrimp_like	pzt:000262	malacostraca	living	like	true	accepted							
zoocamnet	tail_Appendicularia	pzt:000313	appendicularia	detritus	part_tail	false	accepted							
zoocamnet	veliger	pzt:000438	mollusca	living	full_body	true	accepted							
zoocamnet	zoea_brachyura	pzt:000273	decapoda	living	full_body	true	accepted							
